Severity,Message,File,Line
MINOR,'(from: number; length?: number | undefined): string' is deprecated.,juice-shop-scan:data/static/codefixes/web3SandboxChallenge_3.ts,
MINOR,Add an "alt" attribute to this image.,juice-shop-scan:frontend/src/app/web3-sandbox/web3-sandbox.component.html,
MINOR,Prefer `globalThis` over `window`.,juice-shop-scan:frontend/src/app/web3-sandbox/web3-sandbox.component.ts,
MINOR,Unexpected negated condition.,juice-shop-scan:frontend/src/app/web3-sandbox/web3-sandbox.component.ts,
MINOR,Prefer `globalThis` over `window`.,juice-shop-scan:frontend/src/app/web3-sandbox/web3-sandbox.component.ts,
MINOR,Prefer `globalThis` over `window`.,juice-shop-scan:frontend/src/app/web3-sandbox/web3-sandbox.component.ts,
MINOR,Prefer `globalThis` over `window`.,juice-shop-scan:frontend/src/app/web3-sandbox/web3-sandbox.component.ts,
MINOR,Prefer `globalThis` over `window`.,juice-shop-scan:frontend/src/app/web3-sandbox/web3-sandbox.component.ts,
CRITICAL,Refactor this function to reduce its Cognitive Complexity from 16 to the 15 allowed.,juice-shop-scan:frontend/src/app/web3-sandbox/web3-sandbox.component.ts,
MINOR,`String.raw` should be used to avoid escaping `\`.,juice-shop-scan:test/cypress/e2e/profile.spec.ts,
MAJOR,'If' statement should not be the only statement in 'else' block,juice-shop-scan:frontend/src/app/score-board/components/filter-settings/pipes/difficulty-selection-summary.pipe.ts,
MINOR,Prefer `Number.parseInt` over `parseInt`.,juice-shop-scan:frontend/src/app/score-board/filter-settings/query-params-converters.ts,
MINOR,Prefer `Number.isNaN` over `isNaN`.,juice-shop-scan:frontend/src/app/score-board/filter-settings/query-params-converters.ts,
MINOR,Unexpected negated condition.,juice-shop-scan:frontend/src/app/score-board/filter-settings/query-params-converters.ts,
MINOR,Unexpected negated condition.,juice-shop-scan:frontend/src/app/score-board/helpers/challenge-filtering.ts,
MINOR,`trivialChallenges` should be a `Set`; and use `trivialChallenges.has()` to check existence or non-existence.,juice-shop-scan:lib/antiCheat.ts,
MAJOR,The accessible name should be part of the visible label.,juice-shop-scan:frontend/src/app/wallet-web3/wallet-web3.component.html,
MAJOR,The accessible name should be part of the visible label.,juice-shop-scan:frontend/src/app/wallet-web3/wallet-web3.component.html,
MINOR,Prefer `globalThis` over `window`.,juice-shop-scan:frontend/src/app/wallet-web3/wallet-web3.component.ts,
MINOR,Prefer `globalThis` over `window`.,juice-shop-scan:frontend/src/app/wallet-web3/wallet-web3.component.ts,
MINOR,Prefer `globalThis` over `window`.,juice-shop-scan:frontend/src/app/wallet-web3/wallet-web3.component.ts,
MINOR,Prefer `globalThis` over `window`.,juice-shop-scan:frontend/src/app/wallet-web3/wallet-web3.component.ts,
MAJOR,Remove this useless assignment to variable "txConfirmation".,juice-shop-scan:frontend/src/app/wallet-web3/wallet-web3.component.ts,
MAJOR,Remove this useless assignment to variable "txConfirmation".,juice-shop-scan:frontend/src/app/wallet-web3/wallet-web3.component.ts,
MINOR,Prefer `globalThis` over `window`.,juice-shop-scan:frontend/src/app/wallet-web3/wallet-web3.component.ts,
MINOR,Prefer `globalThis` over `window`.,juice-shop-scan:frontend/src/app/wallet-web3/wallet-web3.component.ts,
MINOR,Add an "alt" attribute to this image.,juice-shop-scan:frontend/src/app/faucet/faucet.component.html,
MINOR,Prefer `globalThis` over `window`.,juice-shop-scan:frontend/src/app/faucet/faucet.component.ts,
MINOR,Add an "alt" attribute to this image.,juice-shop-scan:frontend/src/app/faucet/faucet.component.html,
MINOR,Prefer `globalThis` over `window`.,juice-shop-scan:frontend/src/app/faucet/faucet.component.ts,
MINOR,Prefer `globalThis` over `window`.,juice-shop-scan:frontend/src/app/faucet/faucet.component.ts,
MINOR,Prefer `globalThis` over `window`.,juice-shop-scan:frontend/src/app/faucet/faucet.component.ts,
MINOR,Prefer `globalThis` over `window`.,juice-shop-scan:frontend/src/app/faucet/faucet.component.ts,
MINOR,Prefer `globalThis` over `window`.,juice-shop-scan:frontend/src/app/faucet/faucet.component.ts,
MINOR,Prefer `globalThis` over `window`.,juice-shop-scan:frontend/src/app/faucet/faucet.component.ts,
MINOR,Add an "alt" attribute to this image.,juice-shop-scan:frontend/src/app/nft-unlock/nft-unlock.component.html,
MAJOR,'If' statement should not be the only statement in 'else' block,juice-shop-scan:routes/checkKeys.ts,
MAJOR,Refactor this code to not use nested template literals.,juice-shop-scan:data/static/codefixes/exposedMetricsChallenge_1.ts,
MAJOR,Refactor this code to not use nested template literals.,juice-shop-scan:data/static/codefixes/exposedMetricsChallenge_1.ts,
MAJOR,Refactor this code to not use nested template literals.,juice-shop-scan:data/static/codefixes/exposedMetricsChallenge_2.ts,
MAJOR,Refactor this code to not use nested template literals.,juice-shop-scan:data/static/codefixes/exposedMetricsChallenge_2.ts,
MAJOR,Refactor this code to not use nested template literals.,juice-shop-scan:data/static/codefixes/exposedMetricsChallenge_3_correct.ts,
MAJOR,Refactor this code to not use nested template literals.,juice-shop-scan:data/static/codefixes/exposedMetricsChallenge_3_correct.ts,
MINOR,The arrow function should be named.,juice-shop-scan:lib/is-heroku.ts,
INFO,Complete the task associated to this "TODO" comment.,juice-shop-scan:lib/is-docker.ts,
MAJOR,Extract this nested ternary operation into an independent statement.,juice-shop-scan:lib/accuracy.ts,
MAJOR,Extract this nested ternary operation into an independent statement.,juice-shop-scan:lib/antiCheat.ts,
MAJOR,Extract this nested ternary operation into an independent statement.,juice-shop-scan:lib/antiCheat.ts,
BLOCKER,Revoke and change this password; as it is compromised.,juice-shop-scan:lib/insecurity.ts,
MAJOR,Replace this character class by the character itself.,juice-shop-scan:lib/insecurity.ts,
BLOCKER,Revoke and change this password; as it is compromised.,juice-shop-scan:lib/insecurity.ts,
MAJOR,Take the required action to fix the issue indicated by this comment.,juice-shop-scan:lib/utils.ts,
MAJOR,Refactor this code to not use nested template literals.,juice-shop-scan:server.ts,
MAJOR,Refactor this code to not use nested template literals.,juice-shop-scan:server.ts,
MAJOR,Either remove this useless object instantiation of "ExifImage" or use it.,juice-shop-scan:test/server/blueprintSpec.ts,
MINOR,Handle this exception or don't catch it at all.,juice-shop-scan:test/server/blueprintSpec.ts,
MINOR,Prefer `node:util` over `util`.,juice-shop-scan:test/server/challengeCountryMappingSpec.ts,
MINOR,Prefer `node:util` over `util`.,juice-shop-scan:test/server/challengeTutorialSequenceSpec.ts,
MINOR,Use the "RegExp.exec()" method instead.,juice-shop-scan:lib/codingChallenges.ts,
INFO,Complete the task associated to this "TODO" comment.,juice-shop-scan:lib/codingChallenges.ts,
MINOR,Handle this exception or don't catch it at all.,juice-shop-scan:lib/codingChallenges.ts,
MAJOR,Prefer using an optional chain expression instead; as it's more concise and easier to read.,juice-shop-scan:routes/verify.ts,
MAJOR,Prefer using an optional chain expression instead; as it's more concise and easier to read.,juice-shop-scan:routes/verify.ts,
MAJOR,Prefer using an optional chain expression instead; as it's more concise and easier to read.,juice-shop-scan:test/cypress/support/commands.ts,
MINOR,Expected a `for-of` loop instead of a `for` loop with this simple iteration.,juice-shop-scan:routes/search.ts,
MINOR,Unexpected negated condition.,juice-shop-scan:test/cypress/e2e/contact.spec.ts,
CRITICAL,Remove this use of the "void" operator.,juice-shop-scan:test/cypress/e2e/login.spec.ts,
CRITICAL,Remove this use of the "void" operator.,juice-shop-scan:test/cypress/e2e/login.spec.ts,
MAJOR,Take the required action to fix the issue indicated by this comment.,juice-shop-scan:test/cypress/e2e/profile.spec.ts,
MAJOR,Take the required action to fix the issue indicated by this comment.,juice-shop-scan:test/cypress/e2e/profile.spec.ts,
INFO,Complete the task associated to this "TODO" comment.,juice-shop-scan:test/cypress/e2e/restApi.spec.ts,
MAJOR,Use the spread operator instead of '.apply()'.,juice-shop-scan:test/cypress/e2e/complain.spec.ts,
MINOR,Prefer `Date.now()` over `Date#getTime()`.,juice-shop-scan:routes/verify.ts,
MINOR,`String.raw` should be used to avoid escaping `\`.,juice-shop-scan:frontend/src/app/contact/contact.component.ts,
MINOR,`String.raw` should be used to avoid escaping `\`.,juice-shop-scan:frontend/src/app/two-factor-auth-enter/two-factor-auth-enter.component.ts,
MAJOR,Remove this commented out code.,juice-shop-scan:test/cypress/e2e/totpSetup.spec.ts,
INFO,Complete the task associated to this "TODO" comment.,juice-shop-scan:test/cypress/e2e/basket.spec.ts,
MAJOR,Remove this commented out code.,juice-shop-scan:test/cypress/e2e/profile.spec.ts,
MAJOR,Take the required action to fix the issue indicated by this comment.,juice-shop-scan:test/cypress/e2e/profile.spec.ts,
MINOR,Unexpected negated condition.,juice-shop-scan:test/cypress/support/commands.ts,
MINOR,Prefer `Date.now()` over `Date#getTime()`.,juice-shop-scan:routes/order.ts,
MINOR,Use the "RegExp.exec()" method instead.,juice-shop-scan:lib/insecurity.ts,
MINOR,Use concise character class syntax '\d' instead of '[0-9]'.,juice-shop-scan:lib/insecurity.ts,
BLOCKER,Revoke and change this password; as it is compromised.,juice-shop-scan:lib/insecurity.ts,
MINOR,Prefer `Number.parseInt` over `parseInt`.,juice-shop-scan:lib/insecurity.ts,
MINOR,Use concise character class syntax '\d' instead of '[0-9]'.,juice-shop-scan:lib/insecurity.ts,
BLOCKER,Make sure this private key gets revoked; changed; and removed from the code.,juice-shop-scan:lib/insecurity.ts,
MAJOR,Prefer using an optional chain expression instead; as it's more concise and easier to read.,juice-shop-scan:routes/order.ts,
MINOR,Don't use a zero fraction in the number.,juice-shop-scan:frontend/src/hacking-instructor/helpers/helpers.ts,
MINOR,Don't use a zero fraction in the number.,juice-shop-scan:frontend/src/hacking-instructor/helpers/helpers.ts,
CRITICAL,Refactor this code to not nest functions more than 4 levels deep.,juice-shop-scan:data/datacreator.ts,
INFO,Complete the task associated to this "TODO" comment.,juice-shop-scan:data/datacreator.ts,
MINOR,Expected a `for-of` loop instead of a `for` loop with this simple iteration.,juice-shop-scan:routes/basket.ts,
CRITICAL,Refactor this code to not nest functions more than 4 levels deep.,juice-shop-scan:routes/fileUpload.ts,
MINOR,Rename interface "displayCard" to match the regular expression ^\$?[A-Z][a-zA-Z0-9]*$.,juice-shop-scan:routes/payment.ts,
MINOR,Prefer `globalThis` over `global`.,juice-shop-scan:routes/showProductReviews.ts,
MAJOR,Move function 'verifyPreLoginChallenges' to the outer scope.,juice-shop-scan:routes/login.ts,
MAJOR,Move function 'verifyPostLoginChallenges' to the outer scope.,juice-shop-scan:routes/login.ts,
MINOR,'error' will use Object's default stringification format ('[object Object]') when stringified.,juice-shop-scan:lib/utils.ts,
CRITICAL,Remove this use of the "void" operator.,juice-shop-scan:routes/order.ts,
MINOR,Prefer `Number.parseFloat` over `parseFloat`.,juice-shop-scan:routes/order.ts,
MAJOR,Move function 'endsWithAllowlistedFileType' to the outer scope.,juice-shop-scan:routes/fileServer.ts,
MAJOR,Move function 'verifySuccessfulPoisonNullByteExploit' to the outer scope.,juice-shop-scan:routes/fileServer.ts,
CRITICAL,Remove this use of the "void" operator.,juice-shop-scan:routes/verify.ts,
MINOR,The signature '(from: number; length?: number | undefined): string' of 'locale.key.substr' is deprecated.,juice-shop-scan:server.ts,
MAJOR,Move function 'customizeChangeProductChallenge' to the outer scope.,juice-shop-scan:data/datacreator.ts,
MAJOR,Move function 'makeRandomString' to the outer scope.,juice-shop-scan:data/datacreator.ts,
INFO,Complete the task associated to this "TODO" comment.,juice-shop-scan:lib/utils.ts,
MAJOR,Use 'String#startsWith' method instead.,juice-shop-scan:lib/utils.ts,
MINOR,`String.raw` should be used to avoid escaping `\`.,juice-shop-scan:lib/utils.ts,
CRITICAL,Refactor this code to not nest functions more than 4 levels deep.,juice-shop-scan:routes/fileUpload.ts,
BLOCKER,"token" detected here; make sure this is not a hard-coded secret.,juice-shop-scan:test/server/currentUserSpec.ts,
MINOR,Pass a message to the `Error` constructor.,juice-shop-scan:test/server/verifySpec.ts,
BLOCKER,"authorization" detected here; make sure this is not a hard-coded secret.,juice-shop-scan:test/server/verifySpec.ts,
BLOCKER,"authorization" detected here; make sure this is not a hard-coded secret.,juice-shop-scan:test/server/verifySpec.ts,
BLOCKER,"authorization" detected here; make sure this is not a hard-coded secret.,juice-shop-scan:test/server/verifySpec.ts,
BLOCKER,"authorization" detected here; make sure this is not a hard-coded secret.,juice-shop-scan:test/server/verifySpec.ts,
MINOR,Pass a message to the `Error` constructor.,juice-shop-scan:test/server/verifySpec.ts,
MINOR,Pass a message to the `Error` constructor.,juice-shop-scan:test/server/verifySpec.ts,
MINOR,Do not use an object literal as default for parameter `options`.,juice-shop-scan:frontend/src/hacking-instructor/helpers/helpers.ts,
MAJOR,Remove this commented out code.,juice-shop-scan:frontend/src/environments/environment.ts,
MINOR,Prefer `String.fromCodePoint()` over `String.fromCharCode()`.,juice-shop-scan:frontend/src/app/app.routing.ts,
MINOR,Prefer `String.fromCodePoint()` over `String.fromCharCode()`.,juice-shop-scan:frontend/src/app/app.routing.ts,
MAJOR,Take the required action to fix the issue indicated by this comment.,juice-shop-scan:frontend/src/hacking-instructor/challenges/codingChallenges.ts,
MINOR,`String.raw` should be used to avoid escaping `\`.,juice-shop-scan:frontend/src/hacking-instructor/challenges/codingChallenges.ts,
MINOR,`String.raw` should be used to avoid escaping `\`.,juice-shop-scan:frontend/src/hacking-instructor/challenges/codingChallenges.ts,
MINOR,`okLines` should be a `Set`; and use `okLines.has()` to check existence or non-existence.,juice-shop-scan:routes/vulnCodeSnippet.ts,
MAJOR,Remove this useless assignment to variable "dataString".,juice-shop-scan:data/static/codefixes/dbSchemaChallenge_1.ts,
MINOR,Expected a `for-of` loop instead of a `for` loop with this simple iteration.,juice-shop-scan:data/static/codefixes/dbSchemaChallenge_1.ts,
